answer_f1,answer_f1_improvement,avg_policy_reward,avg_rank_improvement,avg_reward,mrr,mrr_improvement,num_records,policy_name,recall10_improvement,recall@1,recall@10,recall@5,retriever,reward_improvement,subset
0.08322112763291346,0.00550088837437057,-0.020015296553555457,0.0033333333333333335,0.1087069923878853,0.03489814814814815,0.00344047619047619,300,calibrated_recovery_policy,0.0033333333333333335,0.023333333333333334,0.08,0.056666666666666664,dense,-0.020015296553555457,offline_rl_test
0.08034722235129316,0.002626983092750264,-0.04543514358755412,0.006666666666666667,0.08328714535388664,0.030268518518518518,-0.0011891534391534396,300,contextual_bandit,-0.0033333333333333335,0.013333333333333334,0.07333333333333333,0.056666666666666664,dense,-0.04543514358755412,offline_rl_test
0.07765763405404941,-6.260520449348341e-05,-0.014334116455060594,-0.03666666666666667,0.11438817248638017,0.030148148148148146,-0.0013095238095238095,300,epsilon_greedy_bandit,-0.006666666666666667,0.016666666666666666,0.07,0.05333333333333334,dense,-0.014334116455060594,offline_rl_test
0.0681879192959213,-0.009532319962621588,-0.0870736046608143,-0.17666666666666667,0.04164868428062646,0.01617989417989418,-0.015277777777777779,300,failure_type_policy,-0.02666666666666667,0.0033333333333333335,0.05,0.03666666666666667,dense,-0.0870736046608143,offline_rl_test
0.07772023925854289,0.0,-0.0016984126984126986,0.0,0.12702387624302805,0.031457671957671955,0.0,300,label_retriever_policy,0.0,0.016666666666666666,0.07666666666666666,0.056666666666666664,dense,-0.0016984126984126986,offline_rl_test
0.07781236008857512,9.212083003222614e-05,-0.006697458103502406,0.016666666666666666,0.12202483083793834,0.03354100529100529,0.0020833333333333333,300,offline_q_learning,0.0,0.02,0.07666666666666666,0.06,dense,-0.006697458103502406,offline_rl_test
0.1257300970090801,0.04800985775053724,0.05431163388050304,0.21333333333333335,0.1830339228219438,0.045031746031746034,0.013574074074074073,300,oracle_best_strategy,0.03,0.023333333333333334,0.10666666666666667,0.07333333333333333,dense,0.05431163388050304,offline_rl_test
0.07772023925854289,0.0,0.0,0.0,0.12872228894144078,0.031457671957671955,0.0,300,original_only,0.0,0.016666666666666666,0.07666666666666666,0.056666666666666664,dense,0.0,offline_rl_test
0.08461935662210462,0.006899117363561736,-0.08011656560787284,-0.12333333333333334,0.04860572333356792,0.024587301587301585,-0.006870370370370371,300,random_policy,-0.02,0.013333333333333334,0.056666666666666664,0.043333333333333335,dense,-0.08011656560787284,offline_rl_test
0.07669150422001907,-0.001028735038523819,-0.03140262555751996,0.02,0.0973196633839208,0.03575925925925926,0.004301587301587301,300,recovery_ranker_policy,0.006666666666666667,0.023333333333333334,0.08333333333333333,0.056666666666666664,dense,-0.03140262555751996,offline_rl_test
0.07772023925854289,0.0,0.0,0.0,0.12872228894144078,0.031457671957671955,0.0,300,reward_ranker_policy,0.0,0.016666666666666666,0.07666666666666666,0.056666666666666664,dense,0.0,offline_rl_test
0.1257300970090801,0.04800985775053724,0.05431163388050304,0.21333333333333335,0.1830339228219438,0.045031746031746034,0.013574074074074073,300,reward_selected,0.03,0.023333333333333334,0.10666666666666667,0.07333333333333333,dense,0.05431163388050304,offline_rl_test
0.0672239019615114,-0.010496337297031491,-0.09048971071211664,-0.14333333333333334,0.038232578229324125,0.02125,-0.010207671957671959,300,thompson_sampling,-0.03,0.006666666666666667,0.04666666666666667,0.04,dense,-0.09048971071211664,offline_rl_test
0.07772023925854289,0.0,0.0,0.0,0.12872228894144078,0.031457671957671955,0.0,300,ucb_bandit,0.0,0.016666666666666666,0.07666666666666666,0.056666666666666664,dense,0.0,offline_rl_test
0.2600075867752534,-0.08748169303819738,-0.08271022093553193,0.30666666666666664,0.1282001597119342,0.024382275132275134,0.01831746031746032,300,always_expanded,0.056666666666666664,0.006666666666666667,0.09333333333333334,0.03666666666666667,hybrid,-0.08271022093553193,offline_rl_test
0.32676891544649067,-0.02072036436696004,0.006158563613206951,0.31333333333333335,0.21706894426067308,0.024636243386243387,0.018571428571428572,300,always_keyword,0.043333333333333335,0.006666666666666667,0.08,0.043333333333333335,hybrid,0.006158563613206951,offline_rl_test
0.365582632971973,0.01809335315852227,-0.010821368774078341,0.38666666666666666,0.20008901187338776,0.03428174603174603,0.028216931216931217,300,always_llm,0.043333333333333335,0.02,0.08,0.05333333333333334,hybrid,-0.010821368774078341,offline_rl_test
0.34748927981345074,0.0,0.0,0.0,0.21091038064746612,0.0060648148148148145,0.0,300,always_prompt,0.0,0.0,0.03666666666666667,0.016666666666666666,hybrid,0.0,offline_rl_test
0.2932607354750771,-0.05422854433837364,-0.050182860498069276,0.38,0.16072752014939684,0.02973015873015873,0.023665343915343917,300,always_structured,0.04,0.013333333333333334,0.07666666666666666,0.05333333333333334,hybrid,-0.050182860498069276,offline_rl_test
0.34838666706971666,0.0008973872562659136,-0.01927958778544258,0.37,0.19163079286202353,0.032244708994709,0.026179894179894178,300,calibrated_recovery_policy,0.04666666666666667,0.016666666666666666,0.08333333333333333,0.05,hybrid,-0.01927958778544258,offline_rl_test
0.33715460145710624,-0.01033467835634448,-0.012629069550196732,0.29333333333333333,0.19828131109726937,0.025517195767195768,0.01945238095238095,300,contextual_bandit,0.043333333333333335,0.01,0.08,0.04,hybrid,-0.012629069550196732,offline_rl_test
0.3590718778624918,0.011582598049041049,-0.00835318470525733,0.4033333333333333,0.20255719594220878,0.03483730158730158,0.028772486772486772,300,epsilon_greedy_bandit,0.04666666666666667,0.02,0.08333333333333333,0.05333333333333334,hybrid,-0.00835318470525733,offline_rl_test
0.30940263717563593,-0.0380866426378148,-0.023791903564548474,0.30333333333333334,0.18711847708291762,0.019238095238095238,0.013173280423280422,300,failure_type_policy,0.03666666666666667,0.0,0.07333333333333333,0.04666666666666667,hybrid,-0.023791903564548474,offline_rl_test
0.3471677883356599,-0.00032149147779078754,-0.010739996444616692,0.24,0.2001703842028494,0.024003968253968253,0.01793915343915344,300,label_retriever_policy,0.02666666666666667,0.013333333333333334,0.06333333333333334,0.03666666666666667,hybrid,-0.010739996444616692,offline_rl_test
0.3623093607852287,0.014820080971777937,-0.01558274031718596,0.37666666666666665,0.19532764033028013,0.03386507936507937,0.02780026455026455,300,offline_q_learning,0.04,0.02,0.07666666666666666,0.05333333333333334,hybrid,-0.01558274031718596,offline_rl_test
0.46902634422525047,0.12153706441179975,0.1987284118143089,0.8133333333333334,0.409638792461775,0.06358068783068783,0.05751587301587302,300,oracle_best_strategy,0.12333333333333334,0.03666666666666667,0.16,0.09666666666666666,hybrid,0.1987284118143089,offline_rl_test
0.34748927981345074,0.0,0.0,0.0,0.21091038064746612,0.0060648148148148145,0.0,300,original_only,0.0,0.0,0.03666666666666667,0.016666666666666666,hybrid,0.0,offline_rl_test
0.33208347409210087,-0.015405805721349853,-0.026655457822053422,0.25,0.18425492282541267,0.0201468253968254,0.014082010582010583,300,random_policy,0.03333333333333333,0.006666666666666667,0.07,0.043333333333333335,hybrid,-0.026655457822053422,offline_rl_test
0.34838666706971666,0.0008973872562659136,-0.01927958778544258,0.37,0.19163079286202353,0.032244708994709,0.026179894179894178,300,recovery_ranker_policy,0.04666666666666667,0.016666666666666666,0.08333333333333333,0.05,hybrid,-0.01927958778544258,offline_rl_test
0.3472434848781239,-0.0002457949353268735,-0.004446592617829179,0.21333333333333335,0.20646378802963694,0.02155952380952381,0.015494708994708995,300,reward_ranker_policy,0.02666666666666667,0.01,0.06333333333333334,0.03333333333333333,hybrid,-0.004446592617829179,offline_rl_test
0.46902634422525047,0.12153706441179975,0.1987284118143089,0.8133333333333334,0.409638792461775,0.06358068783068783,0.05751587301587302,300,reward_selected,0.12333333333333334,0.03666666666666667,0.16,0.09666666666666666,hybrid,0.1987284118143089,offline_rl_test
0.36569467778990017,0.018205397976449444,-0.013278044777813169,0.36,0.19763233586965295,0.03317063492063492,0.027105820105820105,300,thompson_sampling,0.04,0.02,0.07666666666666666,0.05,hybrid,-0.013278044777813169,offline_rl_test
0.365582632971973,0.01809335315852227,-0.010821368774078341,0.38666666666666666,0.20008901187338776,0.03428174603174603,0.028216931216931217,300,ucb_bandit,0.043333333333333335,0.02,0.08,0.05333333333333334,hybrid,-0.010821368774078341,offline_rl_test
0.2822056286579363,-0.0763887438742823,-0.09552800172238858,0.276,0.11569017660721276,0.022684920634920634,0.016082936507936508,1000,always_expanded,0.043,0.007,0.076,0.041,hybrid,-0.09552800172238858,retriever_originally_failed
